id,vote,name,party
person,vote,name,party
400004,Aye,"Rep. Robert Aderholt [R, 1997-2024]",Republican
400029,Aye,"Rep. Rob Bishop [R, 2003-2020]",Republican
400030,No,"Rep. Sanford Bishop [D, 1993-2024]",Democrat
400033,No,"Rep. Earl Blumenauer [D, 1996-2024]",Democrat
400046,Aye,"Rep. Kevin Brady [R, 1997-2022]",Republican
400052,Aye,"Rep. Michael Burgess [R, 2003-2024]",Republican
400057,Aye,"Rep. Ken Calvert [R, 2013-2022]",Republican
400068,Aye,"Rep. John R. Carter [R, 2003-2024]",Republican
400069,No,"Rep. Ed Case [D, 2019-2024]",Democrat
400071,Aye,"Rep. Steve Chabot [R, 2011-2022]",Republican
400074,No,"Rep. Lacy Clay [D, 2001-2020]",Democrat
400075,No,"Rep. James “Jim” Clyburn [D, 1993-2024]",Democrat
400077,Aye,"Rep. Tom Cole [R, 2003-2024]",Republican
400081,No,"Rep. Jim Cooper [D, 2003-2022]",Democrat
400090,No,"Rep. Elijah Cummings [D, 1996-2019]",Democrat
400093,No,"Rep. Danny Davis [D, 1997-2024]",Democrat
400097,No,"Rep. Susan Davis [D, 2003-2020]",Democrat
400100,No,"Rep. Peter DeFazio [D, 1987-2022]",Democrat
400101,No,"Rep. Diana DeGette [D, 1997-2024]",Democrat
400103,No,"Rep. Rosa DeLauro [D, 1991-2024]",Democrat
400108,Aye,"Rep. Mario Diaz-Balart [R, 2013-2022]",Republican
400111,No,"Rep. Lloyd Doggett [D, 2013-2022]",Democrat
400114,No,"Rep. Michael Doyle [D, 2019-2022]",Democrat
400122,No,"Rep. Eliot Engel [D, 2013-2020]",Democrat
400124,No,"Rep. Anna Eshoo [D, 2013-2022]",Democrat
400157,Aye,"Rep. Kay Granger [R, 1997-2024]",Republican
400158,Aye,"Rep. Sam Graves [R, 2001-2024]",Republican
400162,No,"Rep. Raúl Grijalva [D, 2013-2022]",Democrat
400170,No,"Rep. Alcee Hastings [D, 2013-2021]",Democrat
400189,No,"Rep. Steny Hoyer [D, 1981-2024]",Democrat
400199,No,"Rep. Sheila Jackson Lee [D, 1995-2024]",Democrat
400204,No,"Rep. Eddie Bernice Johnson [D, 1993-2022]",Democrat
400211,Not Voting,"Rep. Marcy Kaptur [D, 1983-2024]",Democrat
400218,No,"Rep. Ron Kind [D, 1997-2022]",Democrat
400219,Aye,"Rep. Peter “Pete” King [R, 2013-2020]",Republican
400220,Aye,"Rep. Steve King [R, 2013-2020]",Republican
400230,No,"Rep. James “Jim” Langevin [D, 2001-2022]",Democrat
400232,No,"Rep. Rick Larsen [D, 2001-2024]",Democrat
400233,No,"Rep. John Larson [D, 1999-2024]",Democrat
400237,No,"Rep. Barbara Lee [D, 2013-2022]",Democrat
400240,No,"Rep. John R. Lewis [D, 1987-2020]",Democrat
400245,No,"Rep. Zoe Lofgren [D, 2013-2022]",Democrat
400246,No,"Rep. Nita Lowey [D, 2013-2020]",Democrat
400247,Aye,"Rep. Frank Lucas [R, 2003-2024]",Republican
400249,No,"Rep. Stephen Lynch [D, 2013-2024]",Democrat
400251,No,"Rep. Carolyn Maloney [D, 2013-2022]",Democrat
400259,No,"Rep. Betty McCollum [D, 2001-2024]",Democrat
400263,No,"Rep. James “Jim” McGovern [D, 2013-2024]",Democrat
400271,Not Voting,"Rep. Gregory Meeks [D, 2013-2024]",Democrat
400289,No,"Rep. Jerrold Nadler [D, 2013-2022]",Democrat
400290,No,"Rep. Grace Napolitano [D, 2013-2022]",Democrat
400291,No,"Rep. Richard Neal [D, 2013-2024]",Democrat
400295,No,"Rep. Eleanor Holmes Norton [D, 1991-2024]",Democrat
400297,Aye,"Rep. Devin Nunes [R, 2013-2021]",Republican
400308,No,"Rep. Frank Pallone [D, 1993-2024]",Democrat
400309,No,"Rep. Bill Pascrell [D, 2013-2024]",Democrat
400316,No,"Rep. Collin Peterson [D, 1991-2020]",Democrat
400326,No,"Rep. David Price [D, 1997-2022]",Democrat
400340,Aye,"Rep. Harold “Hal” Rogers [R, 1981-2024]",Republican
400341,Aye,"Rep. Mike Rogers [R, 2003-2024]",Republican
400347,No,"Rep. Lucille Roybal-Allard [D, 2013-2022]",Democrat
400349,No,"Rep. A. Dutch Ruppersberger [D, 2003-2024]",Democrat
400350,No,"Rep. Bobby Rush [D, 1993-2022]",Democrat
400352,No,"Rep. Tim Ryan [D, 2013-2022]",Democrat
400355,No,"Rep. Linda Sánchez [D, 2013-2024]",Democrat
400360,No,"Rep. Janice “Jan” Schakowsky [D, 1999-2024]",Democrat
400361,No,"Rep. Adam Schiff [D, 2013-2022]",Democrat
400363,No,"Rep. David Scott [D, 2003-2024]",Democrat
400364,No,"Rep. Robert “Bobby” Scott [D, 1993-2024]",Democrat
400365,Aye,"Rep. James Sensenbrenner [R, 2003-2020]",Republican
400366,No,"Rep. José Serrano [D, 2013-2020]",Democrat
400371,No,"Rep. Brad Sherman [D, 2013-2022]",Democrat
400373,Aye,"Rep. John Shimkus [R, 2013-2020]",Republican
400376,Aye,"Rep. Michael “Mike” Simpson [R, 1999-2024]",Republican
400379,No,"Rep. Adam Smith [D, 1997-2024]",Democrat
400380,Aye,"Rep. Christopher “Chris” Smith [R, 1981-2024]",Republican
400402,No,"Rep. Bennie Thompson [D, 1993-2024]",Democrat
400403,No,"Rep. Mike Thompson [D, 2013-2022]",Democrat
400404,Aye,"Rep. Mac Thornberry [R, 1995-2020]",Republican
400411,Aye,"Rep. Michael Turner [R, 2013-2024]",Republican
400414,Aye,"Rep. Fred Upton [R, 1993-2022]",Republican
400416,No,"Rep. Nydia Velázquez [D, 2013-2024]",Democrat
400417,No,"Rep. Peter Visclosky [D, 1985-2020]",Democrat
400419,Aye,"Rep. Greg Walden [R, 1999-2020]",Republican
400422,No,"Rep. Maxine Waters [D, 2013-2024]",Democrat
400433,Aye,"Rep. Joe Wilson [R, 2001-2024]",Republican
400440,Aye,"Rep. Don Young [R, 1973-2022]",Republican
400616,No,"Rep. George “G.K.” Butterfield [D, 2004-2022]",Democrat
400618,No,"Rep. Jim Costa [D, 2013-2022]",Democrat
400623,No,"Rep. Debbie Wasserman Schultz [D, 2013-2022]",Democrat
400630,No,"Rep. Daniel Lipinski [D, 2005-2020]",Democrat
400639,No,"Rep. Emanuel Cleaver [D, 2005-2024]",Democrat
400640,Aye,"Rep. Jeff Fortenberry [R, 2005-2022]",Republican
400641,No,"Rep. Brian Higgins [D, 2013-2024]",Democrat
400643,Aye,"Rep. Virginia Foxx [R, 2005-2024]",Republican
